step,agent_name,probe_mode,audit_observed,actual_room,position,measured_position,goal_position,position_error,available_actions,selected_action,action_permitted,control_effort,affective_state,contradiction_pressure,trust_in_other_agent,memories_retrieved_count,same_room_as_other,event_type,hidden_state,velocity
52,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,55,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
53,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,60,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
53,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,56,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
54,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,61,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
54,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,57,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
55,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,62,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
55,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,58,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
56,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,63,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
56,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,59,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
57,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,64,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
57,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,60,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
58,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,65,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
58,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,61,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
59,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,66,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
59,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,62,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
60,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,67,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
60,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,63,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
61,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,68,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
61,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,64,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
62,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,69,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
62,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,65,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
63,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,70,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
63,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,66,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
64,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,71,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
64,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,67,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
65,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,72,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
65,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,68,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
66,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,73,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
66,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,69,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
67,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,74,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
67,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,70,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
68,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,75,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
68,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,71,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
69,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,76,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
69,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,72,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
70,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,77,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
70,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,73,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
71,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,78,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
71,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,74,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
72,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,79,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
72,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,75,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
73,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,80,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
73,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,76,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
74,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,81,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
74,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,77,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
75,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,82,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
75,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,78,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
76,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,83,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
76,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,79,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
77,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,84,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
77,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,80,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
78,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,85,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
